r,p,sample_size,population_r
0.22161233916824544,0.08880742554665941,60,0.25
0.0016905611698603633,0.9897717461740958,60,0.25
0.3038364935127388,0.018270431766051642,60,0.25
0.3024973257920827,0.018815226330246664,60,0.25
0.10005709052787991,0.4468679757595877,60,0.25
0.14957741024140714,0.254003125155265,60,0.25
0.06446209868309845,0.624610214955529,60,0.25
0.23344390973827966,0.07263737353228746,60,0.25
0.3381308253307111,0.0082326112716807065,60,0.25
0.08379566064280537,0.5244210025754931,60,0.25
0.21505514343799356,0.09891465429058813,60,0.25
0.39324168927567194,0.0018821552187059478,60,0.25
0.10061328465065708,0.44433302773922756,60,0.25
0.39910918718645344,0.0015840077092752767,60,0.25
0.24586058691652568,0.05828555904866824,60,0.25
0.11792094880486456,0.3695409943571474,60,0.25
0.3038077108768033,0.018281998019987884,60,0.25
0.4607646835888106,2.1163320326986876e-4,60,0.25
0.08146061506629897,0.5360828235904749,60,0.25
0.26609830196667467,0.039874967672597926,60,0.25
0.32358916771758495,0.011667660750550302,60,0.25
0.1517594271406273,0.24706230768120602,60,0.25
0.11726931398242682,0.3722106391533784,60,0.25
0.16146755048231234,0.21775541390558245,60,0.25
0.31536388272134375,0.014112099049771764,60,0.25
0.36389134033454656,0.004261995103200128,60,0.25
0.3858218180642048,0.09293275024098399,20,0.35
0.3411049219874429,0.14107280692341762,20,0.35
0.6409923625634887,0.0023232720193195546,20,0.35
0.31983990187770733,0.1692250739160136,20,0.35
0.29288924988049125,0.21013102030243067,20,0.35
0.33771307816043955,0.14532637516423008,20,0.35
0.25669954287228414,0.2746075465321075,20,0.35
0.6427315931768433,0.002240284183226412,20,0.35
0.5464649270724665,0.012665834840417178,20,0.35
0.42708996127724935,0.060361186824743326,20,0.35
0.25135592937097523,0.2850696943593313,20,0.35
-0.1041274126930175,0.6621994127628019,20,0.35
-0.018474729985729323,0.9383787566644926,20,0.35
0.3641249496687048,0.11449487519091969,20,0.35
0.2012560745479849,0.3948542658511067,20,0.35
0.298184889898506,0.20162095430345653,20,0.35
0.3930217094531593,0.08648358650256743,20,0.35
0.0502842455308972,0.8332534536022624,20,0.35
0.500986600665389,0.024441544070898085,20,0.35
0.5144323881392232,0.020304224475574253,20,0.35
0.6875606155933847,8.08081255178666e-4,20,0.35
0.10497469641516956,0.6596088792520458,20,0.35
0.34498941144258066,0.13630971000337527,20,0.35
0.681663667191709,9.331500820350752e-4,20,0.35
0.5074821726585012,0.0223668118946332,20,0.35
0.0995364565879208,0.6762997382011282,20,0.35
0.45421572273231464,0.044236829717815125,20,0.35
0.4507036052138613,0.04611307606236969,20,0.35
0.44285536106099754,0.05052654939158649,20,0.35
0.6073064855302053,0.004512926047510437,20,0.35
0.49462634055958477,0.02661771587075299,20,0.35
-0.07455907851227883,0.7547339106776388,20,0.35
0.47830524266743557,0.03290450052392274,20,0.35
-0.060983337166811404,0.798412308119755,20,0.35
0.3556974173973222,0.12376914720739146,20,0.35
0.35657087296417006,0.12278383700714846,20,0.35
-0.02624692110171953,0.9125361689949659,20,0.35
0.3025603441217413,0.19476528331945758,20,0.35
0.5265255742373123,0.017078429527134294,20,0.35
0.3754010000327103,0.10288169572072355,20,0.35
0.43372239402432505,0.05606135274399274,20,0.35
0.5547271245314399,0.011131669858369228,20,0.35
0.6386179282049346,0.0024406995022533792,20,0.35
0.6247976376924433,0.0032268523012883078,20,0.35
0.5135248631733064,0.020564604898323933,20,0.35
0.16244787854960305,0.4937996973362091,20,0.35
0.35405163747109636,0.12564097699981308,20,0.35
-0.012643807730826828,0.9578070102816666,20,0.35
0.6186274042611908,0.003640238838627145,20,0.35
0.1729670408832461,0.46584919995044227,20,0.35
0.3928038186353537,0.08667377605297437,20,0.35
0.23398992350890194,0.32074424651939043,20,0.35
0.008037925195558524,0.9731702468141068,20,0.35
0.3532893869788815,0.12651471445836926,20,0.35
0.6597709693530016,0.0015501003809280202,20,0.35
0.2611190164891392,0.26613830342355127,20,0.35
0.7070460417997516,4.903875473783315e-4,20,0.35
0.26611891191811266,0.2567570977339152,20,0.35
0.49176828551927554,0.027644024385319307,20,0.35
0.21222754790004295,0.36902986604733945,20,0.35
0.13261248020648758,0.5772913464844421,20,0.35
0.36315382049816414,0.11553730668974885,20,0.35
0.38499173669140513,0.09369832770570091,20,0.35
0.12814293944152091,0.5903002282106633,20,0.35
0.43611487191723214,0.054568880716391044,20,0.35
0.5445945604530479,0.01303578571079626,20,0.35
0.37383057064809605,0.10444553800850835,20,0.35
0.5130724207465821,0.020695405212286827,20,0.35
0.21938422977010924,0.3527160001895252,20,0.35
0.16135584143150802,0.496747506108809,20,0.35
-0.047474040817852746,0.84245736691255,20,0.35
0.5014826489832511,0.024277926167145043,20,0.35
0.1869355358340161,0.4300151446514887,20,0.35
0.19933617482852964,0.3994734625655334,20,0.35
0.37615564653387323,0.10213629498486705,20,0.35
0.28843400304330985,0.21747189755989502,20,0.35
0.4039532587388041,0.07733144289202391,20,0.35
0.49210719710530915,0.027520720947389825,20,0.35
0.4582777667677899,0.042140772974847016,20,0.35
0.3073421737647729,0.1874535350737295,20,0.35
0.11892763099503975,0.6175026196798319,20,0.35
0.4214898449134836,0.0641822611421226,20,0.35
0.47580351019429384,0.03396282750203294,20,0.35
0.7042159243075627,5.285493515269623e-4,20,0.35
0.4517793893868411,0.04553198876841934,20,0.35
0.29634379991203225,0.20455310782263508,20,0.35
0.38339293446018624,0.09518589205112549,20,0.35
0.45938013041116255,0.04158539957411972,20,0.35
0.5733797360396086,0.008217046002830311,20,0.35
0.5763434028984484,0.007817486586548052,20,0.35
0.5440103293594567,0.013153114706185123,20,0.35
0.540761265884797,0.013821253622278835,20,0.35
0.027108838240756,0.9096750282005411,20,0.35
0.38999717287954744,0.08915125088255095,20,0.35
0.7102031575211653,4.506033690003216e-4,20,0.35
0.32271233061653176,0.16521370909003294,20,0.35
0.604461209855166,0.004757497166082674,20,0.35
0.1833169752648035,0.4391546136804233,20,0.35
0.5625790853884268,0.009816745215233976,20,0.35
0.003948846054700497,0.9868174422660161,20,0.35
0.34720395409806654,0.028158510068547245,40,0.35
0.5249395959748417,5.058865086145247e-4,40,0.35
0.3499213228090034,0.026868681524912848,40,0.35
0.37172982689425127,0.01818611660529147,40,0.35
0.39734084525119623,0.011123254574896385,40,0.35
0.5572719048517567,1.8754921691193063e-4,40,0.35
0.42968999445887474,0.005655801084863639,40,0.35
0.3339271587494234,0.035218300870408746,40,0.35
0.3314457525675602,0.03668631437025255,40,0.35
0.5026328375670663,9.488557106399482e-4,40,0.35
0.36304249444397296,0.021309632145456885,40,0.35
0.48846004145340877,0.0013847223522264014,40,0.35
0.4765157362896765,0.0018809414161436997,40,0.35
0.506092609224315,8.630668842159776e-4,40,0.35
0.15022247702280003,0.354847213982165,40,0.35
0.307379561038829,0.05368221322946669,40,0.35
-0.08522126373786147,0.6010799208604585,40,0.35
0.202200922046717,0.2108426275855621,40,0.35
0.050295625227898516,0.7579258013173148,40,0.35
0.5393394681225939,3.292275305013898e-4,40,0.35
0.10687989782869718,0.5115557360150824,40,0.35
0.27191280831649756,0.08963187893925435,40,0.35
0.3651675067170356,0.020506941030526585,40,0.35
0.4289055840422454,0.0057537732279288895,40,0.35
0.5374774187386295,3.484114942623495e-4,40,0.35
0.16730001958957422,0.30214668521080296,40,0.35
0.4236939352941043,0.006442769545919968,40,0.35
0.2271012571233644,0.158758311564513,40,0.35
0.16085529934943538,0.3214148063292325,40,0.35
0.3756533893140322,0.01690702164091084,40,0.35
0.2947567727115071,0.06484134836584543,40,0.35
0.12077206553120728,0.45788606814426525,40,0.35
0.20118044010661945,0.2132038162253008,40,0.35
0.01569170079161581,0.9234396831161801,40,0.35
0.4068393816570826,0.009180441452841583,40,0.35
0.30427537084533457,0.05627220708482598,40,0.35
0.21763938042584838,0.17731757212893132,40,0.35
0.27770900828290596,0.08274048570592192,40,0.35
0.3442706299853887,0.029607889976585398,40,0.35
0.35206586975169374,0.02588565699179939,40,0.35
0.47939081557462054,0.0017490096077741083,40,0.35
0.45665996449467877,0.00305667899781798,40,0.35
0.3844009363141408,0.014325815805787801,40,0.35
0.3303616251243835,0.03734320462605538,40,0.35
0.3402390396309426,0.03169988688813979,40,0.35
0.13072583700946863,0.421382801349912,40,0.35
0.2479348672448923,0.12293971907688435,40,0.35
0.5856146423457731,7.19739026247782e-5,40,0.35
0.30547631744486464,0.05525860018348238,40,0.35
0.44304446378812873,0.004195925869796664,40,0.35
0.6163197422654301,2.2937893366131557e-5,40,0.35
0.41688665012803783,0.007449140514509198,40,0.35
0.49798755822874136,0.0010759273858097517,40,0.35
0.21964024346265945,0.173269261492851,40,0.35
0.49160107138531645,0.001275216479920384,40,0.35
0.2987863199303268,0.061095621919094255,40,0.35
0.16247006475913733,0.3165163037808099,40,0.35
0.34005721151660356,0.0317970324023465,40,0.35
0.2891022260676986,0.07040164318705477,40,0.35
0.4782784753794005,0.001799051638181552,40,0.35
0.45309226693193266,0.0033253540558265625,40,0.35
0.48497576524280656,0.001515855037768521,40,0.35
0.43865719984882945,0.004634377322437284,40,0.35
0.3834330715745979,0.014593905407523764,40,0.35
0.2706142806085575,0.09123489483333423,40,0.35
0.3591954243515676,0.022829619708307616,40,0.35
0.12068602859741138,0.45820882857814527,40,0.35
0.48562140274832793,0.0014907586367023183,40,0.35
0.5333565642726751,3.9447665449985893e-4,40,0.35
0.5233814324828723,5.293533819899544e-4,40,0.35
0.27644376421435723,0.08420846017521924,40,0.35
0.58473519799208,7.424458148637709e-5,40,0.35
0.36674577110770196,0.019927287568941625,40,0.35
0.18955042088313645,0.24141207113174723,40,0.35
0.2845344579320662,0.07516181584820088,40,0.35
0.25042378827629147,0.11910362128396398,40,0.35
0.4308640789676828,0.0055118576746730685,40,0.35
0.033759223244558136,0.8361657170045234,40,0.35
0.291832015626635,0.06767225123790367,40,0.35
0.14815203851770628,0.36159378120285846,40,0.35
0.5367815964009769,3.558337894219453e-4,40,0.35
0.4778288024700341,0.001819637189645372,40,0.35
0.19452879150334484,0.22904346073899515,40,0.35
0.4941492942372558,0.0011920863824400347,40,0.35
0.08978404149739738,0.5816661873474633,40,0.35
0.24285760311879542,0.13105125500357287,40,0.35
0.5322381475680529,4.078861813137576e-4,40,0.35
0.5127414496380018,7.173412012812236e-4,40,0.35
0.16890713409217892,0.2974592769234103,40,0.35
0.44327746458043027,0.004173685974601987,40,0.35
0.2610463935107863,0.10373712693576322,40,0.35
0.07163840055750077,0.660459382260071,40,0.35
-0.20823035052464806,0.19726209936074218,40,0.35
0.21596962101976677,0.18074736589404974,40,0.35
0.16175138132395997,0.31869064217045673,40,0.35
0.3245800734514089,0.04101048850978919,40,0.35
0.379396507153482,0.015758223799919445,40,0.35
0.24409896849274274,0.12903219742967237,40,0.35
0.22874526233046574,0.15568327495586815,40,0.35
0.27255536440073014,0.08884674489061169,40,0.35
0.3185224343579752,0.013125830392498023,60,0.35
0.5669801896757043,2.323781665713892e-6,60,0.35
0.42280189310779015,7.642164440438486e-4,60,0.35
0.25674702834287527,0.047675413996791,60,0.35
0.2423270768193243,0.06211389314922489,60,0.35
0.1558575542023151,0.234378781349074,60,0.35
0.3423838664074191,0.007411570243992684,60,0.35
0.3347275644815388,0.008945604975654713,60,0.35
0.35291835132460003,0.005678469635568386,60,0.35
0.567261920535002,2.2912166154499193e-6,60,0.35
0.34924900757547356,0.006236759341283507,60,0.35
0.3142179079004048,0.014485348630433405,60,0.35
0.25707422403463415,0.047382821852257215,60,0.35
0.3648062011762634,0.004159386305203927,60,0.35
0.36997024202122153,0.003620100701039512,60,0.35
0.34304606941380195,0.007290390929406566,60,0.35
0.40784451096864477,0.0012182027674231904,60,0.35
0.4591132950473061,2.2449938334693383e-4,60,0.35
0.5559885804129381,3.990006913653441e-6,60,0.35
0.38789559652939987,0.002196494753272996,60,0.35
0.39046827479204604,0.0020398110092648353,60,0.35
0.38951862885292604,0.0020964448880539045,60,0.35
0.1939134704195893,0.13765456097326448,60,0.35
0.4657494768013698,1.7677499712113445e-4,60,0.35
0.3396112300423668,0.007938253267958877,60,0.35
0.43872579252617455,4.5413218005619364e-4,60,0.35
0.3983078532488162,0.0016220569874495234,60,0.35
0.364480400156991,0.0041956744565299145,60,0.35
0.252759954442137,0.051361096923450415,60,0.35
0.24847667757130912,0.05557602667622946,60,0.35
0.5821011996495148,1.0691901601981904e-6,60,0.35
0.30531328931997476,0.01768529637089589,60,0.35
0.42704715153353356,6.66852750591789e-4,60,0.35
0.18943070472317136,0.14716481735380585,60,0.35
0.2743259555643268,0.03391368162013983,60,0.35
0.3215588535912716,0.012234241070847184,60,0.35
0.39185353425409164,0.001959648645445632,60,0.35
0.3362600031741055,0.008618168759972265,60,0.35
0.2794723208797549,0.030576826829032885,60,0.35
0.20903948789349477,0.10895332811043011,60,0.35
0.39540625925388434,0.0017667784724439302,60,0.35
0.3735827930866042,0.0032805969477017324,60,0.35
0.4128340197733309,0.0010451957081299265,60,0.35
0.34549701436391783,0.006856812152766925,60,0.35
0.45472818967211726,2.6221006724415775e-4,60,0.35
0.10826113234187,0.4102972900284919,60,0.35
0.10739812524030075,0.4140606686318322,60,0.35
0.5062878370267551,3.673250363211393e-5,60,0.35
0.296533293076785,0.021412601295152243,60,0.35
0.2300014935753507,0.0770789613674317,60,0.35
0.2972142751586228,0.02110143818218494,60,0.35
0.3520365815576597,0.005808463026212981,60,0.35
0.4882653574649545,7.568636166770214e-5,60,0.35
0.1935617745291913,0.13838357749186372,60,0.35
0.27536525472516094,0.033216424599973746,60,0.35
0.2341681478259631,0.07172942326154612,60,0.35
0.27962323467226613,0.03048327794834048,60,0.35
0.26018871360812085,0.04467065842330135,60,0.35
0.32652434310535444,0.010888696806437398,60,0.35
0.5025321746207676,4.284878652602483e-5,60,0.35
0.23709255418346956,0.06815491829571406,60,0.35
0.41374709678584937,0.0010160464912912434,60,0.35
0.12855882096196308,0.3276124373666355,60,0.35
0.4922915410116783,6.46243214338472e-5,60,0.35
0.44483448726807273,3.6940560260920343e-4,60,0.35
0.3097545690770348,0.01602098796259819,60,0.35
0.3492735762304363,0.006232866746134075,60,0.35
0.1696292585014223,0.19507346238551593,60,0.35
0.41476290940502536,9.844800678692673e-4,60,0.35
0.28195363401867884,0.02906882711428015,60,0.35
0.4136005113097379,0.0010206761783756524,60,0.35
0.3514378634364814,0.005898210324474562,60,0.35
0.38635359532084457,0.0022954743489004468,60,0.35
0.33939890476799545,0.00797989914598388,60,0.35
0.2780008623496947,0.03150160689017165,60,0.35
0.42622014309162976,6.848892443775042e-4,60,0.35
0.40463718708549173,0.0013425987837753159,60,0.35
0.41792974718113324,8.916633868607355e-4,60,0.35
0.17739828848083197,0.17509977039335303,60,0.35
0.4453789819173202,3.626003689494064e-4,60,0.35
0.39531844613396283,0.0017713329953836887,60,0.35
0.49341339449989774,6.181901938488484e-5,60,0.35
0.2698955614724943,0.03702412389862107,60,0.35
0.3567006943291071,0.005149404931187207,60,0.35
0.4663466919671976,1.7297196791470879e-4,60,0.35
0.3693965878024233,0.003676782729625898,60,0.35
0.22972194770835422,0.07744890476990583,60,0.35
0.543119462302116,7.335600018079195e-6,60,0.35
0.3612090165461421,0.004575837665962365,60,0.35
0.40089505844834367,0.0015020738348084847,60,0.35
0.32587583237540707,0.011056817826017171,60,0.35
0.5384413541913801,9.096897447544719e-6,60,0.35
0.34364665939399197,0.007181987041727623,60,0.35
0.25596444991964007,0.0483812307469708,60,0.35
0.3772724495292589,0.0029632979060175936,60,0.35
0.5073907296203694,3.5096078418287134e-5,60,0.35
0.3472818401840458,0.0065554319729297095,60,0.35
0.47767884863060883,1.1361185284058206e-4,60,0.35
0.1986169319374792,0.12818011822693948,60,0.35
0.37156993109763303,0.003466103772811738,60,0.35
